# energy mu normalized_energy pre_edge post_edge
8.787084999999999127e+03 3.993716999999999961e-01 8.787084999999999127e+03 3.990410797887413707e-01 3.258593179495379744e+00
8.787349000000000160e+03 3.994636999999999771e-01 8.787349000000000160e+03 3.990013002063761416e-01 3.258361180449184324e+00
8.787611999999999171e+03 3.992957999999999785e-01 8.787611999999999171e+03 3.989616713042474228e-01 3.258130060187256483e+00
8.787876000000000204e+03 3.993301000000000212e-01 8.787876000000000204e+03 3.989218917218824156e-01 3.257898061141061063e+00
8.788139999999999418e+03 3.992273000000000072e-01 8.788139999999999418e+03 3.988821121395174085e-01 3.257666062094867421e+00
8.788403000000000247e+03 3.993289999999999895e-01 8.788403000000000247e+03 3.988424832373884676e-01 3.257434941832937803e+00
8.788667999999999665e+03 3.992453000000000252e-01 8.788667999999999665e+03 3.988025529747871722e-01 3.257202064002477471e+00
8.788932000000000698e+03 3.992292000000000063e-01 8.788932000000000698e+03 3.987627733924219431e-01 3.256970064956282052e+00
8.789195999999999913e+03 3.992633999999999905e-01 8.789195999999999913e+03 3.987229938100571580e-01 3.256738065910088409e+00
8.789459999999999127e+03 3.990956999999999977e-01 8.789459999999999127e+03 3.986832142276921509e-01 3.256506066863894766e+00
8.789724000000000160e+03 3.990555000000000074e-01 8.789724000000000160e+03 3.986434346453269217e-01 3.256274067817699347e+00
8.789986999999999171e+03 3.990057000000000187e-01 8.789986999999999171e+03 3.986038057431982029e-01 3.256042947555771505e+00
8.790252000000000407e+03 3.989195999999999853e-01 8.790252000000000407e+03 3.985638754805969075e-01 3.255810069725310285e+00
8.790515999999999622e+03 3.990405000000000202e-01 8.790515999999999622e+03 3.985240958982319004e-01 3.255578070679116642e+00
8.790780000000000655e+03 3.989573000000000147e-01 8.790780000000000655e+03 3.984843163158666712e-01 3.255346071632921223e+00
8.791043999999999869e+03 3.989145000000000052e-01 8.791043999999999869e+03 3.984445367335016641e-01 3.255114072586726692e+00
8.791308000000000902e+03 3.987397999999999776e-01 8.791308000000000902e+03 3.984047571511364350e-01 3.254882073540531273e+00
8.791570999999999913e+03 3.986731000000000025e-01 8.791570999999999913e+03 3.983651282490079382e-01 3.254650953278603431e+00
8.791835999999999331e+03 3.985995999999999984e-01 8.791835999999999331e+03 3.983251979864066428e-01 3.254418075448143988e+00
8.792101000000000568e+03 3.987685000000000257e-01 8.792101000000000568e+03 3.982852677238051253e-01 3.254185197617682768e+00
8.793551999999999680e+03 3.985118000000000271e-01 8.793551999999999680e+03 3.980666307010336524e-01 3.252910081647879537e+00
8.797515999999999622e+03 3.980724999999999958e-01 8.797515999999999622e+03 3.974693342446129485e-01 3.249426580817898369e+00
8.801480999999999767e+03 3.974728000000000150e-01 8.801480999999999767e+03 3.968718871079559563e-01 3.245942201203651400e+00
8.805450999999999112e+03 3.971331000000000166e-01 8.805450999999999112e+03 3.962736865701179667e-01 3.242453427668075427e+00
8.809421000000000276e+03 3.965805000000000025e-01 8.809421000000000276e+03 3.956754860322797551e-01 3.238964654132497678e+00
8.813396000000000640e+03 3.960564999999999780e-01 8.813396000000000640e+03 3.950765320932603242e-01 3.235471486675590924e+00
8.817373999999999796e+03 3.956317999999999779e-01 8.817373999999999796e+03 3.944771261135324725e-01 3.231975682865888544e+00
8.821352999999999156e+03 3.951188999999999951e-01 8.821352999999999156e+03 3.938775694535683325e-01 3.228479000271919475e+00
8.825335999999999331e+03 3.947385999999999950e-01 8.825335999999999331e+03 3.932774100726592614e-01 3.224978802540886313e+00
8.829320999999999913e+03 3.941492999999999802e-01 8.829320999999999913e+03 3.926769493312776138e-01 3.221476847241320662e+00
8.833310999999999694e+03 3.937088000000000254e-01 8.833310999999999694e+03 3.920757351887147468e-01 3.217970498020426895e+00
8.837302999999999884e+03 3.930957999999999952e-01 8.837302999999999884e+03 3.914742196856795253e-01 3.214462391231000638e+00
8.841298000000000684e+03 3.926782999999999801e-01 8.841298000000000684e+03 3.908722521419354390e-01 3.210951648088776089e+00
8.845296000000000276e+03 3.922836000000000101e-01 8.845296000000000276e+03 3.902698325574829319e-01 3.207438268593755026e+00
8.849299000000000888e+03 3.918999000000000232e-01 8.849299000000000888e+03 3.896666595718492054e-01 3.203920495177404071e+00
8.853302999999999884e+03 3.914784000000000042e-01 8.853302999999999884e+03 3.890633359059791907e-01 3.200401842976788203e+00
8.857310999999999694e+03 3.910067999999999877e-01 8.857310999999999694e+03 3.884594095191644669e-01 3.196879675639108243e+00
8.861324000000000524e+03 3.904909999999999770e-01 8.861324000000000524e+03 3.878547297311680797e-01 3.193353114380097502e+00
8.865338999999999942e+03 3.901306999999999969e-01 8.865338999999999942e+03 3.872497485826997821e-01 3.189824795552556935e+00
8.869358000000000175e+03 3.896418999999999855e-01 8.869358000000000175e+03 3.866441647132863313e-01 3.186292961587951389e+00
8.873380999999999403e+03 3.892525000000000013e-01 8.873380999999999403e+03 3.860379781229279494e-01 3.182757612486283527e+00
8.877406000000000859e+03 3.889619000000000271e-01 8.877406000000000859e+03 3.854314901720969910e-01 3.179220505816081399e+00
8.881438000000000102e+03 3.884693000000000174e-01 8.881438000000000102e+03 3.848239474596124587e-01 3.175677247656020441e+00
8.885470999999999549e+03 3.881654999999999966e-01 8.885470999999999549e+03 3.842162540668918602e-01 3.172133110711693682e+00
8.889507999999999811e+03 3.878310999999999842e-01 8.889507999999999811e+03 3.836079579532263306e-01 3.168585458630302831e+00
8.893549999999999272e+03 3.875302999999999942e-01 8.893549999999999272e+03 3.829989084383795817e-01 3.165033412627582976e+00
8.897596999999999753e+03 3.870861999999999914e-01 8.897596999999999753e+03 3.823891055223516133e-01 3.161476972703532340e+00
8.901646000000000640e+03 3.868618999999999808e-01 8.901646000000000640e+03 3.817790012458510684e-01 3.157918775210950102e+00
8.905700999999999112e+03 3.865654000000000035e-01 8.905700999999999112e+03 3.811679928879334600e-01 3.154355305012773947e+00
8.909757999999999811e+03 3.863341000000000136e-01 8.909757999999999811e+03 3.805566831695430530e-01 3.150790077246064413e+00
8.913819999999999709e+03 3.861934000000000200e-01 8.913819999999999709e+03 3.799446200499716486e-01 3.147220455558026764e+00
8.917888000000000829e+03 3.859483000000000219e-01 8.917888000000000829e+03 3.793316528489827366e-01 3.143645561164391644e+00
8.921959999999999127e+03 3.859503000000000239e-01 8.921959999999999127e+03 3.787180829270493376e-01 3.140067151633696874e+00
8.926034999999999854e+03 3.858188000000000173e-01 8.926034999999999854e+03 3.781040609644068518e-01 3.136486105750201148e+00
8.930114999999999782e+03 3.858695999999999793e-01 8.930114999999999782e+03 3.774892856005831465e-01 3.132900665945377305e+00
8.934200000000000728e+03 3.860281999999999880e-01 8.934200000000000728e+03 3.768737568355782219e-01 3.129310832219222682e+00
8.938290000000000873e+03 3.862608000000000152e-01 8.938290000000000873e+03 3.762574746693925221e-01 3.125716604571739055e+00
8.938835999999999331e+03 3.864349000000000256e-01 8.938835999999999331e+03 3.761752032604104290e-01 3.125236788362565576e+00
8.940882999999999811e+03 3.866715000000000013e-01 8.940882999999999811e+03 3.758667608168448915e-01 3.123437916970291717e+00
8.942932000000000698e+03 3.870032999999999945e-01 8.942932000000000698e+03 3.755580170128069994e-01 3.121637288009486255e+00
8.944978999999999360e+03 3.871919999999999806e-01 8.944978999999999360e+03 3.752495745692416840e-01 3.119838416617213284e+00
8.947030000000000655e+03 3.877359000000000222e-01 8.947030000000000655e+03 3.749405294047312154e-01 3.118036030087875332e+00
8.949082000000000335e+03 3.881717000000000084e-01 8.949082000000000335e+03 3.746313335599846805e-01 3.116232764774273356e+00
8.951135000000000218e+03 3.887879000000000196e-01 8.951135000000000218e+03 3.743219870350018574e-01 3.114428620676404691e+00
8.953188000000000102e+03 3.896388000000000074e-01 8.953188000000000102e+03 3.740126405100190343e-01 3.112624476578536026e+00
8.953325999999999112e+03 3.897750999999999855e-01 8.953325999999999112e+03 3.739918466374194672e-01 3.112503204349843955e+00
8.953600000000000364e+03 3.898504999999999887e-01 8.953600000000000364e+03 3.739505602526917993e-01 3.112262417460989639e+00
8.953873999999999796e+03 3.899643999999999888e-01 8.953873999999999796e+03 3.739092738679645755e-01 3.112021630572137099e+00
8.954146000000000640e+03 3.900146999999999919e-01 8.954146000000000640e+03 3.738682888437094842e-01 3.111782601251814384e+00
8.954423000000000684e+03 3.901762999999999759e-01 8.954423000000000684e+03 3.738265504182733956e-01 3.111539178010163553e+00
8.954697000000000116e+03 3.903056999999999777e-01 8.954697000000000116e+03 3.737852640335461718e-01 3.111298391121311013e+00
8.954970999999999549e+03 3.905057000000000111e-01 8.954970999999999549e+03 3.737439776488189480e-01 3.111057604232457585e+00
8.955244000000000597e+03 3.906285999999999925e-01 8.955244000000000597e+03 3.737028419443275684e-01 3.110817696127869070e+00
8.955519000000000233e+03 3.906947000000000059e-01 8.955519000000000233e+03 3.736614048793640563e-01 3.110576030454750729e+00
8.955792999999999665e+03 3.908086000000000060e-01 8.955792999999999665e+03 3.736201184946368326e-01 3.110335243565897301e+00
8.956066000000000713e+03 3.910743999999999887e-01 8.956066000000000713e+03 3.735789827901454530e-01 3.110095335461308785e+00
8.956341000000000349e+03 3.912358000000000224e-01 8.956341000000000349e+03 3.735375457251819409e-01 3.109853669788190444e+00
8.956614999999999782e+03 3.913338000000000094e-01 8.956614999999999782e+03 3.734962593404547171e-01 3.109612882899337016e+00
8.956889999999999418e+03 3.915335999999999816e-01 8.956889999999999418e+03 3.734548222754909830e-01 3.109371217226218675e+00
8.957164000000000669e+03 3.917108000000000256e-01 8.957164000000000669e+03 3.734135358907635371e-01 3.109130430337363471e+00
8.957436999999999898e+03 3.918560999999999850e-01 8.957436999999999898e+03 3.733724001862726016e-01 3.108890522232776732e+00
8.957712999999999738e+03 3.921129999999999893e-01 8.957712999999999738e+03 3.733308124410728013e-01 3.108647977775391702e+00
8.957986000000000786e+03 3.922265999999999808e-01 8.957986000000000786e+03 3.732896767365814217e-01 3.108408069670803187e+00
8.958261000000000422e+03 3.923723000000000072e-01 8.958261000000000422e+03 3.732482396716179096e-01 3.108166403997684846e+00
8.958536000000000058e+03 3.926128999999999869e-01 8.958536000000000058e+03 3.732068026066543975e-01 3.107924738324565617e+00
8.958809999999999491e+03 3.927651999999999810e-01 8.958809999999999491e+03 3.731655162219269517e-01 3.107683951435713077e+00
8.959084000000000742e+03 3.930218999999999796e-01 8.959084000000000742e+03 3.731242298371995059e-01 3.107443164546857872e+00
8.959358000000000175e+03 3.932943999999999884e-01 8.959358000000000175e+03 3.730829434524722821e-01 3.107202377658005332e+00
8.959634000000000015e+03 3.934811999999999754e-01 8.959634000000000015e+03 3.730413557072724817e-01 3.106959833200620302e+00
8.959906999999999243e+03 3.937378000000000267e-01 8.959906999999999243e+03 3.730002200027813242e-01 3.106719925096033563e+00
8.960183000000000902e+03 3.939721999999999946e-01 8.960183000000000902e+03 3.729586322575813018e-01 3.106477380638646757e+00
8.960457000000000335e+03 3.941177000000000152e-01 8.960457000000000335e+03 3.729173458728540780e-01 3.106236593749794217e+00
8.960730999999999767e+03 3.944382000000000166e-01 8.960730999999999767e+03 3.728760594881266321e-01 3.105995806860940789e+00
8.961004999999999200e+03 3.946314000000000211e-01 8.961004999999999200e+03 3.728347731033994084e-01 3.105755019972088249e+00
8.961279000000000451e+03 3.949198999999999904e-01 8.961279000000000451e+03 3.727934867186719625e-01 3.105514233083233933e+00
8.961555000000000291e+03 3.951292000000000137e-01 8.961555000000000291e+03 3.727518989734721622e-01 3.105271688625848903e+00
8.961828999999999724e+03 3.954655999999999727e-01 8.961828999999999724e+03 3.727106125887447163e-01 3.105030901736995474e+00
8.962103999999999360e+03 3.958247999999999767e-01 8.962103999999999360e+03 3.726691755237812043e-01 3.104789236063877134e+00
8.962379000000000815e+03 3.960816999999999810e-01 8.962379000000000815e+03 3.726277384588174701e-01 3.104547570390756128e+00
8.962654000000000451e+03 3.962911000000000072e-01 8.962654000000000451e+03 3.725863013938539581e-01 3.104305904717636899e+00
8.962929000000000087e+03 3.967709999999999848e-01 8.962929000000000087e+03 3.725448643288904460e-01 3.104064239044518558e+00
8.963202999999999520e+03 3.970027999999999890e-01 8.963202999999999520e+03 3.725035779441630002e-01 3.103823452155665130e+00
8.963478999999999360e+03 3.972760000000000180e-01 8.963478999999999360e+03 3.724619901989631998e-01 3.103580907698280100e+00
8.963753000000000611e+03 3.976539000000000046e-01 8.963753000000000611e+03 3.724207038142357540e-01 3.103340120809425784e+00
8.964028000000000247e+03 3.979271999999999809e-01 8.964028000000000247e+03 3.723792667492722419e-01 3.103098455136306555e+00
8.964301999999999680e+03 3.982255000000000100e-01 8.964301999999999680e+03 3.723379803645447961e-01 3.102857668247454015e+00
8.964576999999999316e+03 3.985786000000000051e-01 8.964576999999999316e+03 3.722965432995812840e-01 3.102616002574334786e+00
8.964853999999999360e+03 3.991069999999999895e-01 8.964853999999999360e+03 3.722548048741451954e-01 3.102372579332683955e+00
8.965126000000000204e+03 3.994757999999999920e-01 8.965126000000000204e+03 3.722138198498903261e-01 3.102133550012361241e+00
8.965402000000000044e+03 3.999888999999999806e-01 8.965402000000000044e+03 3.721722321046905257e-01 3.101891005554976211e+00
8.965676999999999680e+03 4.003326999999999858e-01 8.965676999999999680e+03 3.721307950397267916e-01 3.101649339881857870e+00
8.965951999999999316e+03 4.009032000000000151e-01 8.965951999999999316e+03 3.720893579747632796e-01 3.101407674208738641e+00
8.966227999999999156e+03 4.013137999999999983e-01 8.966227999999999156e+03 3.720477702295634792e-01 3.101165129751353611e+00
8.966503000000000611e+03 4.019139999999999935e-01 8.966503000000000611e+03 3.720063331645997451e-01 3.100923464078233494e+00
8.966777000000000044e+03 4.024435000000000096e-01 8.966777000000000044e+03 3.719650467798725213e-01 3.100682677189380065e+00
8.967051999999999680e+03 4.028934000000000126e-01 8.967051999999999680e+03 3.719236097149090092e-01 3.100441011516260836e+00
8.967326999999999316e+03 4.034874999999999989e-01 8.967326999999999316e+03 3.718821726499452751e-01 3.100199345843142495e+00
8.967602999999999156e+03 4.040497000000000116e-01 8.967602999999999156e+03 3.718405849047454748e-01 3.099956801385757466e+00
8.967878000000000611e+03 4.047085000000000266e-01 8.967878000000000611e+03 3.717991478397817406e-01 3.099715135712636460e+00
8.968153000000000247e+03 4.054061999999999943e-01 8.968153000000000247e+03 3.717577107748182286e-01 3.099473470039518119e+00
8.968429000000000087e+03 4.060081999999999858e-01 8.968429000000000087e+03 3.717161230296184282e-01 3.099230925582133089e+00
8.968702999999999520e+03 4.066354999999999831e-01 8.968702999999999520e+03 3.716748366448912044e-01 3.098990138693279661e+00
8.968978999999999360e+03 4.074724000000000124e-01 8.968978999999999360e+03 3.716332488996914041e-01 3.098747594235894631e+00
8.969254000000000815e+03 4.081555000000000044e-01 8.969254000000000815e+03 3.715918118347274479e-01 3.098505928562774514e+00
8.969528000000000247e+03 4.090506999999999893e-01 8.969528000000000247e+03 3.715505254500002241e-01 3.098265141673921086e+00
8.969805000000000291e+03 4.098890000000000033e-01 8.969805000000000291e+03 3.715087870245641355e-01 3.098021718432270255e+00
8.970078999999999724e+03 4.108406000000000002e-01 8.970078999999999724e+03 3.714675006398369117e-01 3.097780931543417715e+00
8.970353999999999360e+03 4.116963000000000150e-01 8.970353999999999360e+03 3.714260635748733996e-01 3.097539265870298486e+00
8.970629999999999200e+03 4.127138000000000195e-01 8.970629999999999200e+03 3.713844758296735993e-01 3.097296721412913456e+00
8.970905000000000655e+03 4.137232000000000132e-01 8.970905000000000655e+03 3.713430387647096431e-01 3.097055055739792451e+00
8.971181000000000495e+03 4.148070999999999842e-01 8.971181000000000495e+03 3.713014510195098428e-01 3.096812511282407421e+00
8.971457000000000335e+03 4.159729999999999817e-01 8.971457000000000335e+03 3.712598632743100424e-01 3.096569966825022391e+00
8.971731999999999971e+03 4.171888999999999736e-01 8.971731999999999971e+03 3.712184262093465303e-01 3.096328301151904050e+00
8.972006999999999607e+03 4.186330999999999802e-01 8.972006999999999607e+03 3.711769891443830183e-01 3.096086635478784821e+00
8.972282999999999447e+03 4.199423999999999935e-01 8.972282999999999447e+03 3.711354013991832179e-01 3.095844091021399791e+00
